
,Gene names,Location,median log conc uM median norm,conc uM
26672,TIGAR,astrocytes,-4.27179322275966,0.013956733168381
26673,TIGAR,neurons,-3.45661899131275,0.031536206159674
26674,TIGAR,"subcellular,not specified",-1.96134350302526,0.140669304274245
26675,TIGD3,neurons,-6.10916094568686,0.002222414757401
26676,TIMELESS,astrocytes,-3.68863298995661,0.025006162363303
26677,TIMELESS,neurons,-4.8193993712333,0.008071633738868
26678,TIMELESS,"subcellular,not specified",-3.73546485020218,0.023862076199275
26679,TIMM10,astrocytes,-1.73493477942337,0.176411705584307
26680,TIMM10,axon,-3.29002210747195,0.037253025816889
26681,TIMM10,mitochondria,-0.993770062133286,0.370178461172446
26682,TIMM10,neurons,-1.02053350937859,0.360402610699975
26683,TIMM10,"subcellular,not specified",-3.87831466499623,0.020685658084558
26684,TIMM10B,astrocytes,-3.45520067588996,0.031580966181658
26685,TIMM10B,axon,-5.30205856651807,0.004981328947997
26686,TIMM10B,neurons,-2.79491554422029,0.061120036054918
26687,TIMM10B,"subcellular,not specified",-3.12141338830939,0.044094801278949
26688,TIMM13,astrocytes,-0.112206808596246,0.893859380580209
26689,TIMM13,axon,-2.29566042448728,0.10069486994605
26690,TIMM13,mitochondria,0.738149656299624,2.0920608992092
26691,TIMM13,neurons,-0.800877592053364,0.448934809567714
26692,TIMM13,"subcellular,not specified",-3.05330623129389,0.04720260339236
26693,TIMM17A,astrocytes,-3.02319891524871,0.048645356827271
26694,TIMM17A,neurons,-5.8414250769067,0.002904700253662
26695,TIMM17A,"subcellular,not specified",-4.87087116629697,0.007666683421603
26696,TIMM17B,astrocytes,-2.1044833687711,0.121908639813097
26697,TIMM17B,mitochondria,-2.31565497838563,0.098701515466937
26698,TIMM17B,neurons,-4.31460195322539,0.013371871057085
26699,TIMM21,astrocytes,-3.54665927614489,0.028820761211555
26700,TIMM21,mitochondria,-3.13939759553633,0.043308879507671
26701,TIMM21,neurons,-4.41666187412507,0.0120744711908
26702,TIMM21,"subcellular,not specified",-6.39794740735426,0.001664971275993
26703,TIMM22,astrocytes,-2.57082842703462,0.076472167564564
26704,TIMM22,axon,-4.4579804405868,0.01158573776221
26705,TIMM22,neurons,-2.4701508127479,0.084572103488419
26706,TIMM22,"subcellular,not specified",-3.92291644397401,0.019783313601853
26707,TIMM23,astrocytes,-1.86001179255946,0.155670794600071
26708,TIMM23,axon,-4.85762566629658,0.007768907990081
26709,TIMM23,mitochondria,-2.46401575170215,0.085092553369552
26710,TIMM23,neurons,-1.94658635383411,0.142760574828018
26711,TIMM23B,mitochondria,-3.33561334090086,0.035592749026485
26712,TIMM29,astrocytes,-2.67346385635977,0.069012760523522
26713,TIMM29,mitochondria,-3.66009489593351,0.025730070931403
26714,TIMM29,neurons,-2.35187859530655,0.095190170334316
26715,TIMM44,astrocytes,-1.45896273401355,0.232477290495475
26716,TIMM44,axon,-5.14826025044172,0.005809503020358
26717,TIMM44,mitochondria,-1.88159288502074,0.152347240742483
26718,TIMM44,neurons,-3.11732043757057,0.044275648976313
26719,TIMM50,astrocytes,-1.49295079416767,0.224708607438385
26720,TIMM50,mitochondria,-1.34279662870682,0.26111440647772
26721,TIMM50,neurons,-2.72321615632373,0.065663231246513
26722,TIMM8A,axon,-2.85799114705119,0.057383920414577
26723,TIMM8A,mitochondria,-3.27584424561861,0.037784955976376
26724,TIMM8A,neurons,-0.165053144712697,0.847848644217972
26725,TIMM8A1,astrocytes,-0.563864923159457,0.569005645473229
26726,TIMM8A1,mitochondria,-0.955371664951645,0.38466914994057
26727,TIMM8A1,neurons,-1.16817242300213,0.310934679382781
26728,TIMM8B,astrocytes,-1.88821996764759,0.151340961022368
26729,TIMM8B,axon,-3.80530754116977,0.02225235259907
26730,TIMM8B,mitochondria,-0.040938297401034,0.959888355726853
26731,TIMM8B,neurons,-2.43082319005374,0.087964391357967
26732,TIMM9,astrocytes,-0.765961317740525,0.464886812157258
26733,TIMM9,axon,-2.61912750054034,0.072866411004758
26734,TIMM9,mitochondria,-1.96654530538555,0.139939470227183
26735,TIMM9,neurons,-0.890414448829524,0.410485592220133
26736,TIMMDC1,astrocytes,-3.83078408043792,0.021692600216517
26737,TIMMDC1,mitochondria,-3.63478761833856,0.026389538446323
26738,TIMMDC1,neurons,-3.9195462573558,0.019850099537938
26739,TIMMDC1,"subcellular,not specified",-3.94415193987686,0.019367634325338
26740,TIMP1,astrocytes,-4.35045613741027,0.012900926642915
26741,TIMP1,"subcellular,not specified",-3.84512581483784,0.021383711003772
26742,TIMP2,astrocytes,-4.12296920662147,0.016196352658633
26743,TIMP2,axon,-4.13444938915471,0.016011478797021
26744,TIMP2,neurons,-4.23984770218372,0.014409786254986
26745,TIMP2,"subcellular,not specified",-6.59643394023684,0.001365227851313
26746,TIMP3,astrocytes,-4.73926305363904,0.008745088472498
26747,TIMP3,neurons,-3.91703864985716,0.019899938258247
26748,TINAGL1,astrocytes,-3.90054607350559,0.020230860891743
26749,TINF2,"subcellular,not specified",-6.23707849732878,0.001955560360255
26750,TIPIN,neurons,-4.39786057322362,0.012303634490442
26751,TIPIN,"subcellular,not specified",-2.96602886959239,0.051507447527032
26752,TIPRL,actin binding proteins,-0.622058658787981,0.536838132693645
26753,TIPRL,astrocytes,-2.33689620164241,0.096627084265485
26754,TIPRL,axon,-3.02722351952518,0.048449971953281
26755,TIPRL,neurons,-1.43513514501158,0.238083186085452
26756,TJAP1,astrocytes,-4.34861829605044,0.01292465830031
26757,TJAP1,neurons,-5.62040420295029,0.003623176314393
26758,TJP1,actin binding proteins,-1.91621758429633,0.14716254065828
26759,TJP1,astrocytes,-0.896120946245463,0.4081498281033
26760,TJP1,neurons,-1.31527437146317,0.268400671650756
26761,TJP1,plasma membrane,-4.07255062830849,0.017033885939947
26762,TJP2,actin binding proteins,-2.80468772080581,0.060525669128891
26763,TJP2,astrocytes,-0.611907245306198,0.542315553294257
26764,TJP2,neurons,-2.37441590584523,0.0930688342999
26765,TK1,astrocytes,-4.5893877191594,0.010159076677509
26766,TK1,"subcellular,not specified",-4.81529263106014,0.00810485
26767,TK2,astrocytes,-4.4605539620529,0.011555959950732
26768,TK2,neurons,-3.47903028162171,0.030837300035032
26769,TK2,"subcellular,not specified",-4.73672771706587,0.008767288345321
26770,TKT,astrocytes,0.386447842114866,1.47174363202915
26771,TKT,axon,-1.41369385785941,0.243243116136178
26772,TKT,cytoplasm,-1.8715218462369,0.153889287686308
26773,TKT,large protein complex,2.3967679526543,10.9876064654683
26774,TKT,neurons,0.070559588497908,1.07310851244991
26775,TKTL1,astrocytes,-3.99006197699538,0.018498567598652
26776,TKTL1,"subcellular,not specified",-4.83353173639487,0.007958364728134
26777,TLE1,astrocytes,-4.61378991145044,0.009914173178603
26778,TLE1,neurons,-4.04605282002276,0.017491279788876
26779,TLE1,"subcellular,not specified",-2.81497354672144,0.059906303437285
26780,TLE2,neurons,-5.96740935439176,0.002560867132039
26781,TLE3,astrocytes,-4.34321346761567,0.012994702980227
26782,TLE3,er,-1.47638111826171,0.228462974663292
26783,TLE3,neurons,-3.54795743185689,0.028783371649751
26784,TLE4,"subcellular,not specified",-4.98112683054188,0.006866321016381
26785,TLK1,astrocytes,-5.70775984388866,0.003320101766748
26786,TLK1,"subcellular,not specified",-4.50295785800087,0.011076186251955
26787,TLK2,astrocytes,-5.54849987613821,0.003893293287149
26788,TLK2,large protein complex,-2.63287644760029,0.071871430220151
26789,TLK2,neurons,-4.68807587539708,0.009204379501739
26790,TLL1,astrocytes,-6.05022157538958,0.002357339620174
26791,TLL1,neurons,-5.94787557854721,0.002611382306371
26792,TLN1,astrocytes,-1.96099468353184,0.140718381028667
26793,TLN1,plasma membrane,-1.49834613905355,0.223499491733632
26794,TLN2,astrocytes,-2.23108250728092,0.107412092806631
26795,TLN2,large protein complex,-2.5595023074117,0.077343224015359
26796,TLN2,neurons,-2.6157918504764,0.073109873680689
26797,TLN2,plasma membrane,-4.24063058266298,0.014398509529357
26798,TLR13,astrocytes,-7.24707420093588,0.000712255259024
26799,TLR13,neurons,-5.82666779156098,0.0029478835949
26800,TLR2,astrocytes,-6.63698238837122,0.001310977301319
26801,TLR2,neurons,-6.99280207378813,0.000918469303803
26802,TLR3,astrocytes,-7.20301960314202,0.000744334815786
26803,TLR3,neurons,-7.63150338916386,0.000484931269634
26804,TLR7,astrocytes,-6.01195955653532,0.002449283964485
26805,TLR7,neurons,-5.36296988067264,0.004686965688328
26806,TLR8,neurons,-5.70746798560806,0.00332107090736
26807,TM2D2,astrocytes,-4.02378621565715,0.017885119662032
26808,TM2D2,axon,-4.59635083839134,0.010088583526247
26809,TM2D2,neurons,-2.74052279064837,0.064536598941976
26810,TM2D2,"subcellular,not specified",-4.19130571045338,0.015126521116238
26811,TM2D3,"subcellular,not specified",-4.92848681032851,0.007237446629095
26812,TM4SF1,"subcellular,not specified",-3.47712889088847,0.030895989569744
26813,TM7SF2,astrocytes,-3.26978939446819,0.038014432281902
26814,TM7SF2,neurons,-6.01236578927465,0.00244828918722
26815,TM7SF2,"subcellular,not specified",-5.88470092853875,0.002781678021447
26816,TM7SF3,astrocytes,-5.06390164258906,0.006320849643548
26817,TM7SF3,"subcellular,not specified",-7.75262996638536,0.000429611190532
26818,TM9SF1,astrocytes,-2.9587963695072,0.051881325552319
26819,TM9SF1,golgi,-5.00032712237363,0.006735743226341
26820,TM9SF1,neurons,-3.56722412963816,0.028234119257336
26821,TM9SF1,"subcellular,not specified",-3.43548429356248,0.032209807451661
26822,TM9SF2,astrocytes,-2.08264026236441,0.124600798721502
26823,TM9SF2,axon,-3.53523550939886,0.029151890636644
26824,TM9SF2,golgi,-2.35804594234273,0.094604906138234
26825,TM9SF2,neurons,-1.61158080072321,0.199571881211372
26826,TM9SF3,astrocytes,-0.90655324826662,0.403914018863513
26827,TM9SF3,er,-1.47261494361994,0.229325028428614
26828,TM9SF3,golgi,-2.08803728509825,0.123930136794889
26829,TM9SF3,neurons,-0.828170019278267,0.43684797868215
26830,TM9SF4,astrocytes,-2.18162446465183,0.112858047740827
26831,TM9SF4,axon,-4.85797788356939,0.007766172128334
26832,TM9SF4,golgi,-2.21593858707554,0.109051112234862
26833,TM9SF4,neurons,-2.58923621126663,0.075077361434635
26834,TMA16,astrocytes,-5.51228477868634,0.004036873476044
26835,TMA16,"subcellular,not specified",-2.23508513260453,0.106983021722141
26836,TMA7,astrocytes,-4.5545692630566,0.010519030191345
26837,TMA7,neurons,-3.18477578814102,0.041387524334523
26838,TMA7,"subcellular,not specified",0.607982261860508,1.83672163408068
26839,TMBIM1,astrocytes,-3.32208420284987,0.036077560386721
26840,TMBIM1,neurons,-4.71352785267631,0.008973066023486
26841,TMBIM1,"subcellular,not specified",-5.30495635552617,0.004966915002099
26842,TMBIM6,astrocytes,-2.67542748523539,0.068877378038151
26843,TMBIM6,"subcellular,not specified",-2.98141284969501,0.05072112189611
26844,TMCC1,astrocytes,-4.52077001274648,0.010880642208862
26845,TMCC1,er,-3.94187919832453,0.019411702010901
26846,TMCC1,neurons,-4.15786144625365,0.015640971236797
26847,TMCC2,astrocytes,-4.72240824839866,0.00889373441574
26848,TMCC2,endosome,-5.30792216697396,0.004952205891731
26849,TMCC2,neurons,-2.65973432191301,0.069966807923257
26850,TMCC3,astrocytes,-4.01236435968204,0.018090572012906
26851,TMCC3,neurons,-4.17762750247484,0.015334846327831
26852,TMCO1,astrocytes,-3.05157544011193,0.047284371983844
26853,TMCO1,axon,-3.41539797299771,0.032863325382563
26854,TMCO1,er,-1.36733373475596,0.254785380130022
26855,TMCO1,neurons,-2.25001550238622,0.105397590635043
26856,TMCO1,"subcellular,not specified",-3.37104185073828,0.034353827132104
26857,TMCO3,astrocytes,-3.9321950519131,0.019600600961531
26858,TMCO3,neurons,-5.03442395255794,0.006509947075241
26859,TMCO3,"subcellular,not specified",-6.81334516285614,0.001099010375383
26860,TMCO6,"subcellular,not specified",-5.52545869799759,0.003984040801398
26861,TMED1,astrocytes,-2.64883548958369,0.070733535057072
26862,TMED1,ergic/cisgolgi,-2.62876966885105,0.072167197191522
26863,TMED1,neurons,-4.09305583096583,0.016688159367121
26864,TMED1,"subcellular,not specified",-3.51358306124016,0.029789983645795
26865,TMED10,astrocytes,0.612852455312315,1.84568864156246
26866,TMED10,axon,-2.10380391433139,0.121991499326102
26867,TMED10,er,-1.26708000704941,0.281652846536022
26868,TMED10,ergic/cisgolgi,0.470820003431677,1.60130673201607
26869,TMED10,neurons,-0.202334444339406,0.816821700861001
26870,TMED2,astrocytes,-0.781892071930708,0.457539494173243
26871,TMED2,axon,-3.87638747581008,0.020725561699685
26872,TMED2,ergic/cisgolgi,-0.336078524719668,0.714566992440177
26873,TMED2,neurons,-1.62374059986681,0.197159822019441
26874,TMED2,"subcellular,not specified",-5.03417659245716,0.006511557575585
26875,TMED3,astrocytes,-4.23116461435567,0.014535452490541
26876,TMED3,axon,-5.46755363886031,0.004221546964425
26877,TMED3,neurons,-3.98291494505321,0.018631251033749
26878,TMED3,"subcellular,not specified",-3.56737970355879,0.028229727106368
26879,TMED4,astrocytes,-0.885253477503701,0.412609572778162
26880,TMED4,er,-2.41947544321954,0.088968274132721
26881,TMED4,ergic/cisgolgi,-0.943839973491146,0.389130711124167
26882,TMED4,neurons,-2.8594003322878,0.057303112790937
26883,TMED5,astrocytes,-2.00282022866754,0.134954144492926
26884,TMED5,neurons,-3.27246521732258,0.037912848366099
26885,TMED5,"subcellular,not specified",-3.96997426293151,0.018873918888244
26886,TMED7,astrocytes,-0.582150145782628,0.558695796767324
26887,TMED7,axon,-3.28378074937662,0.0374862623905
26888,TMED7,er,-2.53172287804076,0.079521895667515
26889,TMED7,ergic/cisgolgi,-0.456707516800392,0.633365561760347
26890,TMED7,neurons,-1.45287143344267,0.233897701230246
26891,TMED9,astrocytes,-0.98608865175103,0.37303290288118
26892,TMED9,axon,-2.97824918212851,0.050881840760869
26893,TMED9,er,-1.36551760392567,0.25524852415175
26894,TMED9,ergic/cisgolgi,-1.03825375244924,0.35407244055419
26895,TMED9,neurons,-1.32310364394589,0.266307494377671
26896,TMEFF1,astrocytes,-3.08411828991325,0.045770372313155
26897,TMEFF1,axon,-3.60707932005398,0.027130972146558
26898,TMEFF1,neurons,-3.77393750736183,0.022961474083197
26899,TMEFF1,plasma membrane,-3.47883661634484,0.030843272727614
26900,TMEM101,"subcellular,not specified",-8.0780483340065,0.000310276
26901,TMEM104,neurons,-5.13369816318905,0.00589472047636
26902,TMEM106A,astrocytes,-3.89540412009243,0.020335154943744
26903,TMEM106B,astrocytes,-2.36138276711543,0.094289752242895
26904,TMEM106B,endosome,-4.06963789912599,0.017083573364493
26905,TMEM106B,lysosome,-2.07824608436879,0.125149521519371
26906,TMEM106B,neurons,-3.01547752206374,0.049022420609442
26907,TMEM106C,astrocytes,-6.16512973053987,0.002101445725217
26908,TMEM108,astrocytes,-4.34431989737773,0.01298033320514
26909,TMEM109,astrocytes,-2.62035331095254,0.072777145322028
26910,TMEM109,er,-2.25124992512497,0.10526756572192
26911,TMEM109,neurons,-4.89676486624582,0.007470712773533
26912,TMEM109,"subcellular,not specified",-3.22808714685511,0.039633238891113
26913,TMEM11,astrocytes,-1.170934797081,0.310076946718898
26914,TMEM11,axon,-3.78452358299219,0.022719684242747
26915,TMEM11,mitochondria,-2.10169449993782,0.122249101550073
26916,TMEM11,neurons,-1.53662638001591,0.215105563137105
26917,TMEM11,"subcellular,not specified",-2.98808281592355,0.050383939473733
26918,TMEM115,astrocytes,-3.92582498300368,0.01972585666049
26919,TMEM115,"subcellular,not specified",-3.87398231335977,0.020775470037217
26920,TMEM119,astrocytes,-5.37448651679079,0.004633297243156
26921,TMEM120A,astrocytes,-4.13236463785238,0.016044893566936
26922,TMEM120A,axon,-5.30750034784641,0.004954295267539
26923,TMEM120A,neurons,-3.43330305583114,0.032280141378616
26924,TMEM120A,"subcellular,not specified",-4.77036191865712,0.008477311507489
26925,TMEM120B,neurons,-5.57756265929405,0.003781771761114
26926,TMEM123,er,-1.46876346200418,0.230209972638886
26927,TMEM123,"subcellular,not specified",-5.11944815108048,0.005979321666912
26928,TMEM126A,astrocytes,-2.16716864196153,0.114501352714003
26929,TMEM126A,axon,-5.37064886811212,0.004651112372439
26930,TMEM126A,mitochondria,-3.21350577973468,0.04021537958681
26931,TMEM126A,neurons,-2.70544050611218,0.066840873547211
26932,TMEM126A,"subcellular,not specified",-3.20803231667154,0.040436100484345
26933,TMEM126B,astrocytes,-3.67160101077417,0.025435714477487
26934,TMEM126B,axon,-7.25242695874096,0.00070845291472
26935,TMEM126B,neurons,-3.81804264617077,0.021970763391997
26936,TMEM126B,"subcellular,not specified",-4.36009897540211,0.012777122966067
26937,TMEM127,neurons,-7.69205050657258,0.000456441275672
26938,TMEM128,astrocytes,-4.70267780982148,0.00907095425985
26939,TMEM128,"subcellular,not specified",-4.69959081693915,0.009098999496538
26940,TMEM129,astrocytes,-4.87433427062706,0.007640178817642
26941,TMEM129,neurons,-5.25281364159642,0.005232774514865
26942,TMEM129,"subcellular,not specified",-5.2298769490299,0.005354184099674
26943,TMEM130,neurons,-4.40584794911648,0.012205752168759
26944,TMEM131,astrocytes,-7.38118878460849,0.000622859999329
26945,TMEM131,peroxisome,-6.00466692922931,0.002467210967631
26946,TMEM131,"subcellular,not specified",-8.3546419767204,0.000235301714287
26947,TMEM132A,astrocytes,-5.81367398055374,0.002986437777632
26948,TMEM132A,axon,-3.23775874017928,0.039251770001955
26949,TMEM132A,er,-5.38258308685435,0.004595934884983
26950,TMEM132A,neurons,-3.7153563710436,0.024346763087447
26951,TMEM132B,astrocytes,-6.03763094320563,0.00238720765039
26952,TMEM132B,neurons,-5.59833604799725,0.003704021906265
26953,TMEM132B,"subcellular,not specified",-8.23853104017279,0.000264272169666
26954,TMEM132E,neurons,-4.81139289067133,0.00813651852026
26955,TMEM135,astrocytes,-4.9026660064286,0.007426756872715
26956,TMEM135,axon,-7.90480073070492,0.000368967965998
26957,TMEM135,neurons,-4.90463351824155,0.007412159006283
26958,TMEM135,"subcellular,not specified",-8.40894714277461,0.000222864377809
26959,TMEM143,astrocytes,-5.07046922225285,0.00627947298096
26960,TMEM143,neurons,-4.80308175929514,0.008204423989384
26961,TMEM143,"subcellular,not specified",-6.97057024958715,0.000939117221906
26962,TMEM147,astrocytes,-3.74666744816596,0.023596250701171
26963,TMEM147,axon,-5.78976552970253,0.003058699266479
26964,TMEM147,neurons,-3.69424973148348,0.024866102919789
26965,TMEM147,"subcellular,not specified",-3.98384875522757,0.018613861102684
26966,TMEM14C,astrocytes,-1.26102370646366,0.283363796619848
26967,TMEM14C,axon,-3.16709072374878,0.042125975902679
26968,TMEM14C,neurons,-1.58807622693566,0.204318295929728
26969,TMEM14C,"subcellular,not specified",-2.0864869299876,0.124122421532131
26970,TMEM150C,neurons,-6.63236749778061,0.001317041299714
26971,TMEM151A,astrocytes,-5.0515597543228,0.006399344253076
26972,TMEM151A,neurons,-4.82884562715218,0.007995746012628
26973,TMEM151B,neurons,-2.86369199263437,0.057057714254274
26974,TMEM151B,"subcellular,not specified",-6.38806653411326,0.001681504191431
26975,TMEM160,astrocytes,-2.77621514695519,0.062273758926338
26976,TMEM160,neurons,-3.13725571230854,0.043401741484557
26977,TMEM160,"subcellular,not specified",-5.53983459011121,0.003927176378392
26978,TMEM161A,astrocytes,-5.23914551282634,0.005304787772892
26979,TMEM161A,"subcellular,not specified",-6.17823663242603,0.002074082000838
26980,TMEM161B,astrocytes,-3.21250199510018,0.040255767433869
26981,TMEM161B,neurons,-2.99010328010408,0.050282243300087
26982,TMEM161B,"subcellular,not specified",-7.28798955889397,0.000683701212988
26983,TMEM163,axon,-4.68421307888229,0.009240002905484
26984,TMEM163,neurons,-2.99555630863724,0.050008799019975
26985,TMEM163,"subcellular,not specified",-8.49695323319513,0.00020408923502
26986,TMEM164,"subcellular,not specified",-7.22262961151812,0.000729880590749
26987,TMEM165,astrocytes,-2.15780544018498,0.115578486825857
26988,TMEM165,golgi,-2.6737085868375,0.068995873064191
26989,TMEM165,neurons,-4.59460418120725,0.010106220221287
26990,TMEM165,"subcellular,not specified",-1.4256131988584,0.240361028901162
26991,TMEM167,astrocytes,-3.20826141770031,0.040426837593234
26992,TMEM167,neurons,-3.08515418352761,0.045722983625806
26993,TMEM167A,"subcellular,not specified",-2.78418640412477,0.06177933199914
26994,TMEM167B,astrocytes,-3.60314416306848,0.027237947124744
26995,TMEM168,astrocytes,-4.40994180914533,0.012155885670711
26996,TMEM168,neurons,-3.9155569932333,0.019929444987604
26997,TMEM168,"subcellular,not specified",-5.70095217325658,0.003342781034947
26998,TMEM169,neurons,-7.13309010745425,0.00079824889755
26999,TMEM169,"subcellular,not specified",-8.03563234884727,0.000323719761901
27000,TMEM173,astrocytes,-3.41724900619764,0.032802550541697
27001,TMEM173,er,-3.22153013424455,0.039893968407524
27002,TMEM173,neurons,-5.56553743554878,0.003827522945486
27003,TMEM175,astrocytes,-3.84005232717595,0.021492476675056
27004,TMEM175,"subcellular,not specified",-6.8118092959916,0.001100699605887
27005,TMEM176A,astrocytes,-4.96703146453992,0.0069637896384
27006,TMEM176A,lysosome,-5.00285435722032,0.006718741913545
27007,TMEM176B,astrocytes,-4.18320304015508,0.015249584226216
27008,TMEM176B,neurons,-7.78223731075988,0.000417077996888
27009,TMEM176B,"subcellular,not specified",-6.04270105255531,0.002375134877563
27010,TMEM177,astrocytes,-5.09527930151746,0.00612559550778
27011,TMEM177,neurons,-3.76037138771307,0.023275094685358
27012,TMEM177,"subcellular,not specified",-4.32119732041863,0.013283968849708
27013,TMEM178A,"subcellular,not specified",-7.1755931889498,0.000765031775079
27014,TMEM178B,astrocytes,-5.23879940683776,0.005306624109473
27015,TMEM178B,"subcellular,not specified",-6.97292165911599,0.000936911566937
27016,TMEM179,neurons,-3.26963898133939,0.038020150581644
27017,TMEM179B,astrocytes,-3.0684662933109,0.0464924059183
27018,TMEM179B,neurons,-5.15952021240118,0.005744455142924
27019,TMEM179B,"subcellular,not specified",-4.7551260421543,0.008607459722135
27020,TMEM181A,astrocytes,-5.16885725315526,0.005691068555371
27021,TMEM181A,neurons,-3.95031453415086,0.019248646466465
27022,TMEM181A,"subcellular,not specified",-4.38616798863266,0.012448340120273
27023,TMEM184B,"subcellular,not specified",-8.94692243592108,0.000130137049496
27024,TMEM184C,"subcellular,not specified",-8.03376041626841,0.000324326311002
27025,TMEM186,astrocytes,-3.94299674948978,0.019390020558022
27026,TMEM186,axon,-7.50954879450274,0.00054782821606
27027,TMEM186,neurons,-4.74418790963433,0.008702126049812
27028,TMEM186,"subcellular,not specified",-3.79526427977775,0.02247696482446
27029,TMEM19,astrocytes,-3.44476678015249,0.031912203734088
27030,TMEM19,neurons,-3.3483404346184,0.035142627220998
27031,TMEM19,"subcellular,not specified",-3.51441569675663,0.029765189770939
27032,TMEM192,astrocytes,-4.92437591281615,0.007267260268861
27033,TMEM192,er,-3.14761902129128,0.042954278430825
27034,TMEM192,"subcellular,not specified",-6.4381406626884,0.001599377700326
27035,TMEM194,neurons,-3.53277074504512,0.029223831800117
27036,TMEM194B,"subcellular,not specified",-5.96718902698957,0.002561431423404
27037,TMEM198,neurons,-6.77596011486927,0.00114087460327
27038,TMEM199,astrocytes,-4.65367835761755,0.009526495545749
27039,TMEM199,neurons,-3.50004430489829,0.030196045559955
27040,TMEM199,"subcellular,not specified",-4.4733449936887,0.011409088621796
27041,TMEM2,astrocytes,-5.20836050163021,0.005470635437127
27042,TMEM2,plasma membrane,-4.09205043314891,0.016704946043347
27043,TMEM201,astrocytes,-3.30229647429512,0.036798563338091
27044,TMEM201,neurons,-3.22044167334516,0.039937415072966
27045,TMEM201,"subcellular,not specified",-4.39385774070981,0.012352982578795
27046,TMEM205,astrocytes,-2.9642659770411,0.051598329706836
27047,TMEM205,neurons,-4.89344467268769,0.007495558208961
27048,TMEM205,"subcellular,not specified",-3.56822283773081,0.028205935689865
27049,TMEM206,astrocytes,-4.41679746995875,0.012072834053809
27050,TMEM206,axon,-5.62276390682502,0.003614636770565
27051,TMEM206,endosome,-3.72530026903195,0.024105861096422
27052,TMEM206,neurons,-4.83333523152913,0.007959928739189
27053,TMEM206,"subcellular,not specified",-7.66185049927068,0.000470436063238
27054,TMEM208,"subcellular,not specified",-5.95424941903037,0.002594790704392
27055,TMEM209,astrocytes,-2.01546221121733,0.133258795419054
27056,TMEM209,neurons,-2.79089715602859,0.06136613421389
27057,TMEM209,"subcellular,not specified",-2.53889097901361,0.078953912801077
27058,TMEM214,astrocytes,-2.39501594665874,0.091171225034593
27059,TMEM214,large protein complex,-2.39290405663538,0.091363972093818
27060,TMEM214,neurons,-3.43035661526727,0.032375393154518
27061,TMEM214,"subcellular,not specified",-4.70736262760222,0.009028557879246
27062,TMEM219,"subcellular,not specified",-6.73570293721284,0.00118774
27063,TMEM220,astrocytes,-4.84888116711416,0.007837141097029
27064,TMEM222,astrocytes,-4.76484471817958,0.008524211794761
27065,TMEM222,ergic/cisgolgi,-4.03196317878912,0.017739469995465
27066,TMEM222,neurons,-3.38966974710392,0.033719811126196
27067,TMEM223,astrocytes,-4.60690063988961,0.009982710424706
27068,TMEM223,neurons,-4.13880547932897,0.015941883044297
27069,TMEM223,"subcellular,not specified",-4.06697116111469,0.01712919157783
27070,TMEM229A,astrocytes,-3.61325991608091,0.026963803700369
27071,TMEM230,astrocytes,-3.50877003448644,0.029933709234173
27072,TMEM230,neurons,-3.15132888983038,0.042795218931999
27073,TMEM230,"subcellular,not specified",-3.25555610536265,0.038559371626623
27074,TMEM231,"subcellular,not specified",-6.6119032619907,0.001344271212814
27075,TMEM237,astrocytes,-3.9687725888213,0.018896612820554
27076,TMEM237,plasma membrane,-3.63374678380116,0.026417019888701
27077,TMEM242,astrocytes,-5.21055593332243,0.005458638205083
27078,TMEM242,"subcellular,not specified",-5.18128930346451,0.005620754881953
27079,TMEM245,astrocytes,-4.71186033861321,0.008988041219475
27080,TMEM245,axon,-8.39468080919584,0.000226066623204
27081,TMEM245,neurons,-5.27519317312189,0.005116968152082
27082,TMEM245,"subcellular,not specified",-4.81622694291577,0.008097281078974
27083,TMEM246,axon,-3.77198954133521,0.023006245847412
27084,TMEM246,neurons,-4.27317494684313,0.01393746213073
27085,TMEM246,"subcellular,not specified",-6.85756282245035,0.001051473439836
27086,TMEM251,neurons,-5.41281113988184,0.004459087457253
27087,TMEM254,neurons,-2.39742895503234,0.090951493319005
27088,TMEM256,astrocytes,-0.311242759423591,0.73253602425962
27089,TMEM256,neurons,-2.85131516863102,0.057768295842368
27090,TMEM256,"subcellular,not specified",-2.82465527875225,0.059329105307934
27091,TMEM258,astrocytes,-1.31361904163027,0.268845331217296
27092,TMEM258,"subcellular,not specified",-5.24427806264394,0.00527763043818
27093,TMEM259,astrocytes,-3.16626864201611,0.042160621136595
27094,TMEM259,neurons,-4.84252483273498,0.007887115244355
27095,TMEM259,"subcellular,not specified",-4.30215898570878,0.013539296287474
27096,TMEM260,astrocytes,-5.06639096652369,0.006305134569313
27097,TMEM260,neurons,-5.15433882527769,0.005774296632225
27098,TMEM260,"subcellular,not specified",-5.07877937958939,0.006227505799291
27099,TMEM263,astrocytes,-4.11584813631176,0.016312099656808
27100,TMEM263,"subcellular,not specified",-3.04198982380261,0.047739801128409
27101,TMEM29,astrocytes,-3.10036427726726,0.045032794981823
27102,TMEM29,neurons,-5.50045613061421,0.00408490776197
27103,TMEM30A,astrocytes,-2.55937833050486,0.077352813383455
27104,TMEM30A,axon,-3.8577201858302,0.021116085439533
27105,TMEM30A,er,-2.69549067229609,0.067509248728075
27106,TMEM30A,neurons,-2.1958107774254,0.111268311088563
